"DIM1","Vanus","DIM3","Sugu","TIME","Vaatlusperiood","Value","Flag Codes","Flags"
"29","29","2","Mehed","1978","1978",11434,,
"29","29","2","Mehed","1979","1979",11908,,
"29","29","2","Mehed","1980","1980",11452,,
"29","29","2","Mehed","1981","1981",11677,,
"29","29","2","Mehed","1982","1982",11718,,
"29","29","2","Mehed","1983","1983",11725,,
"29","29","2","Mehed","1984","1984",12345,,
"29","29","2","Mehed","1985","1985",12373,,
"29","29","2","Mehed","1986","1986",12120,,
"29","29","2","Mehed","1987","1987",12053,,
"29","29","2","Mehed","1988","1988",12100,,
"29","29","2","Mehed","1989","1989",12227,,
"29","29","2","Mehed","1990","1990",12284,,
"29","29","2","Mehed","1991","1991",11982,,
"29","29","2","Mehed","1992","1992",11724,,
"29","29","2","Mehed","1993","1993",10638,,
"29","29","2","Mehed","1994","1994",10172,,
"29","29","2","Mehed","1995","1995",9296,,
"29","29","2","Mehed","1996","1996",8921,,
"29","29","2","Mehed","1997","1997",8567,,
"29","29","2","Mehed","1998","1998",9054,,
"29","29","2","Mehed","1999","1999",9255,,
"39","39","3","Naised","1950","1950",9880,,
"39","39","3","Naised","1951","1951",8980,,
"39","39","3","Naised","1952","1952",9277,,
"39","39","3","Naised","1953","1953",9158,,
"39","39","3","Naised","1954","1954",8800,,
"39","39","3","Naised","1955","1955",7639,,
"39","39","3","Naised","1956","1956",6694,,
"39","39","3","Naised","1957","1957",5477,,
"39","39","3","Naised","1958","1958",7841,,
"39","39","3","Naised","1959","1959",6852,,
"39","39","3","Naised","1960","1960",8237,,
"39","39","3","Naised","1961","1961",9097,,
"39","39","3","Naised","1962","1962",10108,,
"39","39","3","Naised","1963","1963",10775,,
"39","39","3","Naised","1964","1964",10749,,
"39","39","3","Naised","1965","1965",10869,,
"39","39","3","Naised","1966","1966",11301,,
"39","39","3","Naised","1967","1967",11146,,
"39","39","3","Naised","1968","1968",11776,,
"39","39","3","Naised","1969","1969",11257,,
"39","39","3","Naised","1970","1970",11429,,
"39","39","3","Naised","1971","1971",11119,,
"39","39","3","Naised","1972","1972",11327,,
"39","39","3","Naised","1973","1973",10040,,
"39","39","3","Naised","1974","1974",9839,,
"39","39","3","Naised","1975","1975",10304,,
"39","39","3","Naised","1976","1976",11177,,
"39","39","3","Naised","1977","1977",11917,,
"39","39","3","Naised","1978","1978",11792,,
"39","39","3","Naised","1979","1979",11561,,
"39","39","3","Naised","1980","1980",10557,,
"39","39","3","Naised","1981","1981",11947,,
"39","39","3","Naised","1982","1982",9447,,
"39","39","3","Naised","1983","1983",8011,,
"39","39","3","Naised","1984","1984",8108,,
"39","39","3","Naised","1985","1985",8266,,
"39","39","3","Naised","1986","1986",10279,,
"39","39","3","Naised","1987","1987",10831,,
"39","39","3","Naised","1988","1988",11377,,
"39","39","3","Naised","1989","1989",11930,,
"39","39","3","Naised","1990","1990",11247,,
"39","39","3","Naised","1991","1991",11706,,
"39","39","3","Naised","1992","1992",11614,,
"39","39","3","Naised","1993","1993",10956,,
"39","39","3","Naised","1994","1994",11245,,
"39","39","3","Naised","1995","1995",11193,,
"39","39","3","Naised","1996","1996",10687,,
"39","39","3","Naised","1997","1997",10540,,
"39","39","3","Naised","1998","1998",10463,,
"39","39","3","Naised","1999","1999",10526,,
"71","71","1","Mehed ja naised","1950","1950",6395,,
"71","71","1","Mehed ja naised","1951","1951",6499,,
"71","71","1","Mehed ja naised","1952","1952",6803,,
"71","71","1","Mehed ja naised","1953","1953",6300,,
"71","71","1","Mehed ja naised","1954","1954",6844,,
"71","71","1","Mehed ja naised","1955","1955",7191,,
"71","71","1","Mehed ja naised","1956","1956",7249,,
"71","71","1","Mehed ja naised","1957","1957",7535,,
"71","71","1","Mehed ja naised","1958","1958",7656,,
"71","71","1","Mehed ja naised","1959","1959",6892,,
"71","71","1","Mehed ja naised","1960","1960",8310,,
"71","71","1","Mehed ja naised","1961","1961",7835,,
"71","71","1","Mehed ja naised","1962","1962",8206,,
"71","71","1","Mehed ja naised","1963","1963",8114,,
"71","71","1","Mehed ja naised","1964","1964",8266,,
"71","71","1","Mehed ja naised","1965","1965",8184,,
"71","71","1","Mehed ja naised","1966","1966",8148,,
"71","71","1","Mehed ja naised","1967","1967",8785,,
"71","71","1","Mehed ja naised","1968","1968",8735,,
"71","71","1","Mehed ja naised","1969","1969",8901,,
"71","71","1","Mehed ja naised","1970","1970",9361,,
"71","71","1","Mehed ja naised","1971","1971",9601,,
"71","71","1","Mehed ja naised","1972","1972",10339,,
"71","71","1","Mehed ja naised","1973","1973",10056,,
"71","71","1","Mehed ja naised","1974","1974",10795,,
"71","71","1","Mehed ja naised","1975","1975",10674,,
"71","71","1","Mehed ja naised","1976","1976",10691,,
"71","71","1","Mehed ja naised","1977","1977",10437,,
"71","71","1","Mehed ja naised","1978","1978",11071,,
"71","71","1","Mehed ja naised","1979","1979",10878,,
"71","71","1","Mehed ja naised","1980","1980",10878,,
"71","71","1","Mehed ja naised","1981","1981",10972,,
"71","71","1","Mehed ja naised","1982","1982",11396,,
"71","71","1","Mehed ja naised","1983","1983",11286,,
"71","71","1","Mehed ja naised","1984","1984",11493,,
"71","71","1","Mehed ja naised","1985","1985",10815,,
"71","71","1","Mehed ja naised","1986","1986",10801,,
"71","71","1","Mehed ja naised","1987","1987",9177,,
"71","71","1","Mehed ja naised","1988","1988",7523,,
"71","71","1","Mehed ja naised","1989","1989",6718,,
"71","71","1","Mehed ja naised","1990","1990",9002,,
"71","71","1","Mehed ja naised","1991","1991",8121,,
"71","71","1","Mehed ja naised","1992","1992",8694,,
"71","71","1","Mehed ja naised","1993","1993",10400,,
"71","71","1","Mehed ja naised","1994","1994",10867,,
"71","71","1","Mehed ja naised","1995","1995",11566,,
"71","71","1","Mehed ja naised","1996","1996",11522,,
"71","71","1","Mehed ja naised","1997","1997",11621,,
"71","71","1","Mehed ja naised","1998","1998",12331,,
"71","71","1","Mehed ja naised","1999","1999",12941,,
"28","28","1","Mehed ja naised","1950","1950",13586,,
"28","28","1","Mehed ja naised","1951","1951",15404,,
"28","28","1","Mehed ja naised","1952","1952",17023,,
"28","28","1","Mehed ja naised","1953","1953",16728,,
"28","28","1","Mehed ja naised","1954","1954",17708,,
"28","28","1","Mehed ja naised","1955","1955",19720,,
"28","28","1","Mehed ja naised","1956","1956",19519,,
"28","28","1","Mehed ja naised","1957","1957",22204,,
"28","28","1","Mehed ja naised","1958","1958",20323,,
"28","28","1","Mehed ja naised","1959","1959",22021,,
"28","28","1","Mehed ja naised","1960","1960",20788,,
"28","28","1","Mehed ja naised","1961","1961",20798,,
"28","28","1","Mehed ja naised","1962","1962",19253,,
"28","28","1","Mehed ja naised","1963","1963",18831,,
"28","28","1","Mehed ja naised","1964","1964",20062,,
"28","28","1","Mehed ja naised","1965","1965",21419,,
"28","28","1","Mehed ja naised","1966","1966",22802,,
"28","28","1","Mehed ja naised","1967","1967",22319,,
"28","28","1","Mehed ja naised","1968","1968",22517,,
"28","28","1","Mehed ja naised","1969","1969",20755,,
"28","28","1","Mehed ja naised","1970","1970",23479,,
"28","28","1","Mehed ja naised","1971","1971",19028,,
"28","28","1","Mehed ja naised","1972","1972",15975,,
"28","28","1","Mehed ja naised","1973","1973",16246,,
"28","28","1","Mehed ja naised","1974","1974",16481,,
"28","28","1","Mehed ja naised","1975","1975",20590,,
"28","28","1","Mehed ja naised","1976","1976",21502,,
"28","28","1","Mehed ja naised","1977","1977",22955,,
"28","28","1","Mehed ja naised","1978","1978",23885,,
"28","28","1","Mehed ja naised","1979","1979",22647,,
"28","28","1","Mehed ja naised","1980","1980",23355,,
"28","28","1","Mehed ja naised","1981","1981",23492,,
"28","28","1","Mehed ja naised","1982","1982",23090,,
"28","28","1","Mehed ja naised","1983","1983",24505,,
"28","28","1","Mehed ja naised","1984","1984",24706,,
"28","28","1","Mehed ja naised","1985","1985",24007,,
"28","28","1","Mehed ja naised","1986","1986",23930,,
"28","28","1","Mehed ja naised","1987","1987",24303,,
"28","28","1","Mehed ja naised","1988","1988",24455,,
"28","28","1","Mehed ja naised","1989","1989",24658,,
"28","28","1","Mehed ja naised","1990","1990",24413,,
"28","28","1","Mehed ja naised","1991","1991",23398,,
"28","28","1","Mehed ja naised","1992","1992",21951,,
"28","28","1","Mehed ja naised","1993","1993",20938,,
"28","28","1","Mehed ja naised","1994","1994",19297,,
"28","28","1","Mehed ja naised","1995","1995",18291,,
"28","28","1","Mehed ja naised","1996","1996",17765,,
"28","28","1","Mehed ja naised","1997","1997",18348,,
"28","28","1","Mehed ja naised","1998","1998",18882,,
"28","28","1","Mehed ja naised","1999","1999",19187,,
"82","82","3","Naised","1950","1950",1263,,
"82","82","3","Naised","1951","1951",1293,,
"82","82","3","Naised","1952","1952",1440,,
"82","82","3","Naised","1953","1953",1650,,
"82","82","3","Naised","1954","1954",1592,,
"82","82","3","Naised","1955","1955",1664,,
"82","82","3","Naised","1956","1956",1813,,
"82","82","3","Naised","1957","1957",1905,,
"82","82","3","Naised","1958","1958",1844,,
"82","82","3","Naised","1959","1959",1845,,
"82","82","3","Naised","1960","1960",1757,,
"82","82","3","Naised","1961","1961",1891,,
"82","82","3","Naised","1962","1962",2019,,
"82","82","3","Naised","1963","1963",2153,,
"82","82","3","Naised","1964","1964",1967,,
"82","82","3","Naised","1965","1965",2179,,
"82","82","3","Naised","1966","1966",2288,,
"82","82","3","Naised","1967","1967",2359,,
"82","82","3","Naised","1968","1968",2498,,
"82","82","3","Naised","1969","1969",2514,,
"82","82","3","Naised","1970","1970",2456,,
"82","82","3","Naised","1971","1971",2592,,
"82","82","3","Naised","1972","1972",2628,,
"82","82","3","Naised","1973","1973",2678,,
"82","82","3","Naised","1974","1974",2774,,
"82","82","3","Naised","1975","1975",2829,,
"82","82","3","Naised","1976","1976",2847,,
"82","82","3","Naised","1977","1977",2745,,
"82","82","3","Naised","1978","1978",2981,,
"82","82","3","Naised","1979","1979",2982,,
"82","82","3","Naised","1980","1980",2816,,
"82","82","3","Naised","1981","1981",3284,,
"82","82","3","Naised","1982","1982",3130,,
"82","82","3","Naised","1983","1983",3642,,
"82","82","3","Naised","1984","1984",3382,,
"82","82","3","Naised","1985","1985",3613,,
"82","82","3","Naised","1986","1986",3580,,
"82","82","3","Naised","1987","1987",3581,,
"82","82","3","Naised","1988","1988",3544,,
"82","82","3","Naised","1989","1989",3703,,
"82","82","3","Naised","1990","1990",3641,,
"82","82","3","Naised","1991","1991",3712,,
"82","82","3","Naised","1992","1992",3725,,
"82","82","3","Naised","1993","1993",4026,,
"82","82","3","Naised","1994","1994",3834,,
"82","82","3","Naised","1995","1995",3808,,
"82","82","3","Naised","1996","1996",3624,,
"82","82","3","Naised","1997","1997",3713,,
"82","82","3","Naised","1998","1998",3162,,
"82","82","3","Naised","1999","1999",2568,,
"15","15","2","Mehed","1950","1950",6668,,
"15","15","2","Mehed","1951","1951",7680,,
"15","15","2","Mehed","1952","1952",8396,,
"15","15","2","Mehed","1953","1953",9814,,
"15","15","2","Mehed","1954","1954",9797,,
"15","15","2","Mehed","1955","1955",8974,,
"15","15","2","Mehed","1956","1956",8629,,
"15","15","2","Mehed","1957","1957",9513,,
"15","15","2","Mehed","1958","1958",7977,,
"15","15","2","Mehed","1959","1959",7077,,
"15","15","2","Mehed","1960","1960",7233,,
"15","15","2","Mehed","1961","1961",7220,,
"15","15","2","Mehed","1962","1962",8563,,
"15","15","2","Mehed","1963","1963",9295,,
"15","15","2","Mehed","1964","1964",9766,,
"15","15","2","Mehed","1965","1965",10003,,
"15","15","2","Mehed","1966","1966",9557,,
"15","15","2","Mehed","1967","1967",10171,,
"15","15","2","Mehed","1968","1968",9489,,
"15","15","2","Mehed","1969","1969",9666,,
"15","15","2","Mehed","1970","1970",10172,,
"15","15","2","Mehed","1971","1971",10314,,
"15","15","2","Mehed","1972","1972",9985,,
"15","15","2","Mehed","1973","1973",10277,,
"15","15","2","Mehed","1974","1974",10399,,
"15","15","2","Mehed","1975","1975",10908,,
"15","15","2","Mehed","1976","1976",10955,,
"15","15","2","Mehed","1977","1977",10530,,
"15","15","2","Mehed","1978","1978",10723,,
"15","15","2","Mehed","1979","1979",10156,,
"15","15","2","Mehed","1980","1980",10094,,
"15","15","2","Mehed","1981","1981",9527,,
"15","15","2","Mehed","1982","1982",9665,,
"15","15","2","Mehed","1983","1983",9517,,
"15","15","2","Mehed","1984","1984",10575,,
"15","15","2","Mehed","1985","1985",10687,,
"15","15","2","Mehed","1986","1986",11150,,
"15","15","2","Mehed","1987","1987",11549,,
"15","15","2","Mehed","1988","1988",11792,,
"15","15","2","Mehed","1989","1989",11126,,
"15","15","2","Mehed","1990","1990",10989,,
"15","15","2","Mehed","1991","1991",11127,,
"15","15","2","Mehed","1992","1992",11143,,
"15","15","2","Mehed","1993","1993",10920,,
"15","15","2","Mehed","1994","1994",10415,,
"15","15","2","Mehed","1995","1995",10361,,
"15","15","2","Mehed","1996","1996",10338,,
"15","15","2","Mehed","1997","1997",10628,,
"15","15","2","Mehed","1998","1998",10498,,
"15","15","2","Mehed","1999","1999",10953,,
"25","25","3","Naised","1950","1950",9723,,
"25","25","3","Naised","1951","1951",10093,,
"25","25","3","Naised","1952","1952",10781,,
"25","25","3","Naised","1953","1953",9927,,
"25","25","3","Naised","1954","1954",11885,,
"25","25","3","Naised","1955","1955",10331,,
"25","25","3","Naised","1956","1956",11092,,
"25","25","3","Naised","1957","1957",10616,,
"25","25","3","Naised","1958","1958",10649,,
"25","25","3","Naised","1959","1959",9789,,
"25","25","3","Naised","1960","1960",9251,,
"25","25","3","Naised","1961","1961",9669,,
"25","25","3","Naised","1962","1962",10702,,
"25","25","3","Naised","1963","1963",10990,,
"25","25","3","Naised","1964","1964",10863,,
"25","25","3","Naised","1965","1965",10946,,
"25","25","3","Naised","1966","1966",10079,,
"25","25","3","Naised","1967","1967",11434,,
"25","25","3","Naised","1968","1968",9180,,
"25","25","3","Naised","1969","1969",7679,,
"25","25","3","Naised","1970","1970",7885,,
"25","25","3","Naised","1971","1971",8126,,
"25","25","3","Naised","1972","1972",10156,,
"25","25","3","Naised","1973","1973",10729,,
"25","25","3","Naised","1974","1974",11039,,
"25","25","3","Naised","1975","1975",11496,,
"25","25","3","Naised","1976","1976",10911,,
"25","25","3","Naised","1977","1977",11368,,
"25","25","3","Naised","1978","1978",11526,,
"25","25","3","Naised","1979","1979",11089,,
"25","25","3","Naised","1980","1980",11796,,
"25","25","3","Naised","1981","1981",12033,,
"25","25","3","Naised","1982","1982",11612,,
"25","25","3","Naised","1983","1983",11474,,
"25","25","3","Naised","1984","1984",11921,,
"25","25","3","Naised","1985","1985",11804,,
"25","25","3","Naised","1986","1986",12104,,
"25","25","3","Naised","1987","1987",12018,,
"25","25","3","Naised","1988","1988",11530,,
"25","25","3","Naised","1989","1989",11035,,
"25","25","3","Naised","1990","1990",10876,,
"25","25","3","Naised","1991","1991",10309,,
"25","25","3","Naised","1992","1992",9825,,
"25","25","3","Naised","1993","1993",9602,,
"25","25","3","Naised","1994","1994",9660,,
"25","25","3","Naised","1995","1995",9833,,
"25","25","3","Naised","1996","1996",9904,,
"25","25","3","Naised","1997","1997",9798,,
"25","25","3","Naised","1998","1998",9558,,
"25","25","3","Naised","1999","1999",9146,,
"55","55","2","Mehed","1950","1950",4087,,
"55","55","2","Mehed","1951","1951",4315,,
"55","55","2","Mehed","1952","1952",4539,,
"55","55","2","Mehed","1953","1953",4413,,
"55","55","2","Mehed","1954","1954",4940,,
"55","55","2","Mehed","1955","1955",4973,,
"55","55","2","Mehed","1956","1956",5453,,
"55","55","2","Mehed","1957","1957",5146,,
"55","55","2","Mehed","1958","1958",5765,,
"55","55","2","Mehed","1959","1959",5775,,
"55","55","2","Mehed","1960","1960",5753,,
"55","55","2","Mehed","1961","1961",5555,,
"55","55","2","Mehed","1962","1962",6190,,
"55","55","2","Mehed","1963","1963",5748,,
"55","55","2","Mehed","1964","1964",5691,,
"55","55","2","Mehed","1965","1965",5873,,
"55","55","2","Mehed","1966","1966",6119,,
"55","55","2","Mehed","1967","1967",6037,,
"55","55","2","Mehed","1968","1968",6159,,
"55","55","2","Mehed","1969","1969",5805,,
"55","55","2","Mehed","1970","1970",5995,,
"55","55","2","Mehed","1971","1971",5114,,
"55","55","2","Mehed","1972","1972",4211,,
"55","55","2","Mehed","1973","1973",3740,,
"55","55","2","Mehed","1974","1974",5166,,
"55","55","2","Mehed","1975","1975",4655,,
"55","55","2","Mehed","1976","1976",4973,,
"55","55","2","Mehed","1977","1977",5655,,
"55","55","2","Mehed","1978","1978",5958,,
"55","55","2","Mehed","1979","1979",6316,,
"55","55","2","Mehed","1980","1980",6483,,
"55","55","2","Mehed","1981","1981",6714,,
"55","55","2","Mehed","1982","1982",7668,,
"55","55","2","Mehed","1983","1983",9078,,
"55","55","2","Mehed","1984","1984",8871,,
"55","55","2","Mehed","1985","1985",8730,,
"55","55","2","Mehed","1986","1986",9113,,
"55","55","2","Mehed","1987","1987",8818,,
"55","55","2","Mehed","1988","1988",8845,,
